Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Beats
Hatsuyama,6,9,-6,37,25.170984455958553,61,132,0.6839378238341969,,Kazekeno;Wakanosho;Miyanokaze;Nishikifuji;Shirokuma;Ishizaki
Kazekeno,9,6,6,60,40.777202072538856,62,131,0.6787564766839378,,Mitoryu;Wakanosho;Miyanokaze;Mudoho;Daiamami;Kotokuzan;Nabatame;Takarafuji;Hakuyozan
Wakanosho,1,14,-26,9,6.134715025906735,63,130,0.6735751295336787,,Mitoryu
Mitoryu,8,7,2,57,39.295336787564764,64,129,0.6683937823834197,,Hatsuyama;Mita;Shimanoumi;Ishizaki;Nabatame;Miyanokaze;Kagayaki;Hakuyozan
Nabatame,8,7,2,57,39.70984455958549,65,128,0.6632124352331606,,Miyanokaze;Daiamami;Mudoho;Tsurugisho;Shimanoumi;Hatsuyama;Kagayaki;Daiseizan
Miyanokaze,6,9,-6,41,27.461139896373055,66,127,0.6580310880829016,,Daiamami;Dewanoryu;Tsurugisho;Tohakuryu;Shiden;Kitanowaka
Daiamami,7,8,-2,47,31.979274611398964,67,126,0.6528497409326425,,Oshoryu;Hatsuyama;Oshoumi;Mitoryu;Shiden;Dewanoryu;Shimanoumi
Mita,8,7,2,56,37.766839378238345,68,125,0.6476683937823834,,Daiamami;Akua;Miyanokaze;Mudoho;Tsurugisho;Hatsuyama;Shiden;Kazekeno
Mudoho,5,10,-10,35,23.450777202072537,69,124,0.6424870466321243,,Kitanowaka;Miyanokaze;Daiamami;Mitoryu;Hatsuyama
Kitanowaka,3,12,-18,15,9.621761658031087,70,123,0.6373056994818653,,Dewanoryu;Daishoho;Mita
Akua,2,13,-22,7,4.22279792746114,71,122,0.6321243523316062,,Oshoryu;Kitanowaka
Oshoryu,2,13,-22,5,2.7409326424870466,72,121,0.6269430051813472,,Tendozan;Daishoho
Dewanoryu,3,12,-18,10,5.963730569948186,73,120,0.6217616580310881,,Oshoryu;Tochimusashi;Akua
Otsuji,7,8,-2,43,22.777202072538863,74,119,0.616580310880829,,Dewanoryu;Kotokuzan;Kyokukaiyu;Nabatame;Nishinoryu;Gojinyu;Fukuzaki
Hokutofuji,0,15,-30,0,0,75,118,0.6113989637305699,,
Ishizaki,4,11,-14,14,8.28497409326425,76,117,0.6062176165803109,,Tochimusashi;Daishoho;Akua;Satorufuji
Kotokuzan,5,10,-10,27,16.352331606217618,77,116,0.6010362694300518,,Ishizaki;Satorufuji;Kyokukaiyu;Hamayutaka;Miyanokaze
Kyokukaiyu,5,10,-10,24,14.424870466321245,78,115,0.5958549222797928,,Tochimusashi;Satorufuji;Kitanowaka;Mudoho;Nishinoryu
Tochimusashi,3,12,-18,9,5.051813471502591,79,114,0.5906735751295337,,Oshoryu;Kaiseijo;Akua
Daishoho,1,14,-26,1,0.5699481865284974,80,113,0.5854922279792746,,Tochimaru
Kiryuko,0,15,-30,0,0,81,112,0.5803108808290155,,
Satorufuji,4,11,-14,14,7.994818652849741,82,111,0.5751295336787565,,Daishoho;Inami;Akua;Hamayutaka
Tochimaru,0,15,-30,0,0,83,110,0.5699481865284974,,
Nishinoryu,4,11,-14,17,9.020725388601036,84,109,0.5647668393782384,,Tochimaru;Asahakuryu;Enho;Takakento
Asahakuryu,5,10,-10,24,12.487046632124352,85,108,0.5595854922279793,,Inami;Chiyomaru;Enho;Takakento;Toseiryu
Inami,4,11,-14,14,7.663212435233161,86,107,0.5544041450777202,,Hamayutaka;Daishoho;Enho;Nobehara
Hamayutaka,3,12,-18,13,6.922279792746114,87,106,0.5492227979274611,,Tochimusashi;Chiyomaru;Hananoumi
Hokutomaru,0,15,-30,0,0,88,105,0.5440414507772021,,
Enho,3,12,-18,11,5.94300518134715,89,104,0.538860103626943,,Hamayutaka;Chiyomaru;Oshoryu
Chiyomaru,3,12,-18,11,5.3212435233160615,90,103,0.533678756476684,,Hananoumi;Kaiseijo;Obara
Hananoumi,4,11,-14,16,8.150259067357512,91,102,0.5284974093264249,,Tendozan;Inami;Chiyotora;Kitaharima
Takakento,5,10,-10,21,10.424870466321243,92,101,0.5233160621761658,,Tendozan;Narutaki;Toseiryu;Nobehara;Matsui
Tendozan,2,13,-22,4,1.7927461139896372,93,100,0.5181347150259067,,Kawazoe;Daishoho
Nobehara,3,12,-18,10,5.259067357512953,94,99,0.5129533678756477,,Tendozan;Kaiseijo;Enho
Narutaki,3,12,-18,13,6.533678756476684,95,98,0.5077720207253886,,Nobehara;Chiyotora;Hananoumi
Chiyotora,3,12,-18,10,4.77720207253886,96,97,0.5025906735751295,,Nobehara;Obara;Yuma
Asanoyama,6,9,-6,26,12.699481865284975,97,96,0.49740932642487046,,Chiyotora;Kaiseijo;Kitaharima;Narutaki;Nishinoryu;Gojinyu
Toseiryu,4,11,-14,18,8.8860103626943,98,95,0.49222797927461137,,Kaiseijo;Asanoyama;Chiyotora;Narutaki
